Tribunal Regional Eleitoral do Ceará;;;;;;;;;;;;
Seções no Estado do Ceará;;;;;;;;;;;;
Não contempla os locais/seções de voto em trânsito. Os quantitativos de eleitores abrangem os eleitores que saíram para votar em trânsito.;;;;;;;;;;;;
Dados sujeitos a alterações - atualizados em  28/10/2014 06:10:27;;;;;;;;;;;;
;;;;;;;;;;;;
Zona;Cod. Município;Município;Cod. Local;Local de Votação;Endereço;Bairro;CEP;Nº da Seção Principal;Qtd. Eleitores Principal;Nºs das Seções Agregadas;Qtd. Eleitores Agregadas;Total Eleitores
1;13897;FORTALEZA;2321;E E F HELENITA MOTA;RUA AMÂNCIO FILOMENO 720;CAIS DO PORTO;60180320;489;388; ;0;388
1;13897;FORTALEZA;2321;E E F HELENITA MOTA;RUA AMÂNCIO FILOMENO 720;CAIS DO PORTO;60180320;587;388; ;0;388
1;13897;FORTALEZA;2321;E E F HELENITA MOTA;RUA AMÂNCIO FILOMENO 720;CAIS DO PORTO;60180320;609;388; ;0;388
1;13897;FORTALEZA;2321;E E F HELENITA MOTA;RUA AMÂNCIO FILOMENO 720;CAIS DO PORTO;60180320;622;391; ;0;391
1;13897;FORTALEZA;2321;E E F HELENITA MOTA;RUA AMÂNCIO FILOMENO 720;CAIS DO PORTO;60180320;636;391; ;0;391
1;13897;FORTALEZA;2321;E E F HELENITA MOTA;RUA AMÂNCIO FILOMENO 720;CAIS DO PORTO;60180320;702;388; ;0;388
1;13897;FORTALEZA;2330;COLEGIO INTEGRAL;AVENIDA SANTOS DUMONT 5572;PAPICU;60190800;505;421; ;0;421
1;13897;FORTALEZA;2330;COLEGIO INTEGRAL;AVENIDA SANTOS DUMONT 5572;PAPICU;60190800;604;421; ;0;421
1;13897;FORTALEZA;2330;COLEGIO INTEGRAL;AVENIDA SANTOS DUMONT 5572;PAPICU;60190800;619;424; ;0;424
1;13897;FORTALEZA;2330;COLEGIO INTEGRAL;AVENIDA SANTOS DUMONT 5572;PAPICU;60190800;670;421; ;0;421
1;13897;FORTALEZA;2330;COLEGIO INTEGRAL;AVENIDA SANTOS DUMONT 5572;PAPICU;60190800;813;420; ;0;420
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;589;397; ;0;397
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;616;399; ;0;399
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;664;394; ;0;394
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;743;397; ;0;397
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;796;398; ;0;398
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;820;396; ;0;396
1;13897;FORTALEZA;2364;EEFM DEPUTADO MANOEL RODRIGUES;RUA OLIVEIRA FILHO 1576;VICENTE PINZON;60181810;844;396; ;0;396
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;81;401; ;0;401
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;82;404; ;0;404
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;83;399; ;0;399
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;84;405; ;0;405
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;85;403; ;0;403
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;86;403; ;0;403
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;500;399; ;0;399
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;552;401; ;0;401
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;631;407; ;0;407
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;637;400; ;0;400
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;644;401; ;0;401
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;654;401; ;0;401
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;676;404; ;0;404
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;697;405; ;0;405
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;714;404; ;0;404
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;715;405; ;0;405
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;730;405; ;0;405
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;756;394; ;0;394
1;13897;FORTALEZA;2372;FACULDADE FARIAS BRITO;RUA CASTRO MONTE 1364;VARJOTA;60175230;838;404; ;0;404
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;360;400; ;0;400
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;361;399; ;0;399
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;362;396; ;0;396
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;363;399; ;0;399
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;403;395; ;0;395
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;404;399; ;0;399
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;550;399; ;0;399
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;578;397; ;0;397
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;658;398; ;0;398
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;721;399; ;0;399
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;752;401; ;0;401
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;766;394; ;0;394
1;13897;FORTALEZA;2399;E M PROF. ALVARO COSTA;AVENIDA VICENTE DE CASTRO 6074;CAIS DO PORTO;60180410;806;395; ;0;395
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;665;395; ;0;395
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;671;400; ;0;400
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;680;399; ;0;399
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;681;396; ;0;396
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;704;397; ;0;397
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;729;400; ;0;400
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;736;398; ;0;398
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;764;394; ;0;394
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;788;398; ;0;398
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;802;397; ;0;397
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;832;395; ;0;395
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;840;398; ;0;398
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;854;398; ;0;398
1;13897;FORTALEZA;2429;FANOR - FACULDADE NORDESTE;AVENIDA SANTOS DUMONT 7800;DE LOURDES;60150162;863;400; ;0;400
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;43;383; ;0;383
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;44;388; ;0;388
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;45;384; ;0;384
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;46;389; ;0;389
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;562;390; ;0;390
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;688;394; ;0;394
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;773;391; ;0;391
1;13897;FORTALEZA;2496;COLEGIO SHALON;RUA PROFESSOR DIAS DA ROCHA 800;MEIRELES;60170310;864;245; ;0;245
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;47;403; ;0;403
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;225;401; ;0;401
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;226;402; ;0;402
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;227;399; ;0;399
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;228;403; ;0;403
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;557;406; ;0;406
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;656;403; ;0;403
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;672;404; ;0;404
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;684;404; ;0;404
1;13897;FORTALEZA;2526;ESCOLA DE SAUDE PUBLICA DO CEARA;AVENIDA ANTÔNIO JUSTA  3161;MEIRELES;60165090;716;404; ;0;404
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;685;403; ;0;403
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;711;406; ;0;406
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;733;406; ;0;406
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;755;406; ;0;406
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;795;400; ;0;400
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;805;404; ;0;404
1;13897;FORTALEZA;2534;E M PROF BELARMINA CAMPOS;RUA DAS FLORES 840;VICENTE PINZON;60184200;827;406; ;0;406
1;13897;FORTALEZA;2585;E M PROF. GODOFREDO DE CASTRO FILHO;AVENIDA JOSÉ SABÓIA  905;CAIS DO PORTO;60180480;401;392; ;0;392
1;13897;FORTALEZA;2585;E M PROF. GODOFREDO DE CASTRO FILHO;AVENIDA JOSÉ SABÓIA  905;CAIS DO PORTO;60180480;402;388; ;0;388
1;13897;FORTALEZA;2585;E M PROF. GODOFREDO DE CASTRO FILHO;AVENIDA JOSÉ SABÓIA  905;CAIS DO PORTO;60180480;727;371; ;0;371
1;13897;FORTALEZA;2585;E M PROF. GODOFREDO DE CASTRO FILHO;AVENIDA JOSÉ SABÓIA  905;CAIS DO PORTO;60180480;731;384; ;0;384
1;13897;FORTALEZA;2585;E M PROF. GODOFREDO DE CASTRO FILHO;AVENIDA JOSÉ SABÓIA  905;CAIS DO PORTO;60180480;749;389; ;0;389
1;13897;FORTALEZA;2585;E M PROF. GODOFREDO DE CASTRO FILHO;AVENIDA JOSÉ SABÓIA  905;CAIS DO PORTO;60180480;860;141; ;0;141
1;13897;FORTALEZA;2615;COLEGIO ESPACO ABERTO - PAPICU;RUA BENTO ALBUQUERQUE 1671;PAPICU;60190080;724;417; ;0;417
1;13897;FORTALEZA;2615;COLEGIO ESPACO ABERTO - PAPICU;RUA BENTO ALBUQUERQUE 1671;PAPICU;60190080;726;415; ;0;415
1;13897;FORTALEZA;2615;COLEGIO ESPACO ABERTO - PAPICU;RUA BENTO ALBUQUERQUE 1671;PAPICU;60190080;792;423; ;0;423
1;13897;FORTALEZA;2615;COLEGIO ESPACO ABERTO - PAPICU;RUA BENTO ALBUQUERQUE 1671;PAPICU;60190080;809;419; ;0;419
1;13897;FORTALEZA;2615;COLEGIO ESPACO ABERTO - PAPICU;RUA BENTO ALBUQUERQUE 1671;PAPICU;60190080;839;420; ;0;420
1;13897;FORTALEZA;2615;COLEGIO ESPACO ABERTO - PAPICU;RUA BENTO ALBUQUERQUE 1671;PAPICU;60190080;853;421; ;0;421
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;593;387; ;0;387
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;694;393; ;0;393
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;754;391; ;0;391
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;763;388; ;0;388
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;794;393; ;0;393
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;810;391; ;0;391
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;836;388; ;0;388
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;855;391; ;0;391
1;13897;FORTALEZA;2640;E M FREI TITO DE ALENCAR LIMA;AVENIDA DIOGUINHO 5927;VICENTE PINZON;60182001;865;234; ;0;234
1;13897;FORTALEZA;2658;CAIC MARIA FELICIO LOPES;RUA 20 DE JULHO 480;CAIS DO PORTO;60180560;753;383; ;0;383
1;13897;FORTALEZA;2658;CAIC MARIA FELICIO LOPES;RUA 20 DE JULHO 480;CAIS DO PORTO;60180560;797;381; ;0;381
1;13897;FORTALEZA;2658;CAIC MARIA FELICIO LOPES;RUA 20 DE JULHO 480;CAIS DO PORTO;60180560;831;381; ;0;381
1;13897;FORTALEZA;2658;CAIC MARIA FELICIO LOPES;RUA 20 DE JULHO 480;CAIS DO PORTO;60180560;846;382; ;0;382
1;13897;FORTALEZA;2658;CAIC MARIA FELICIO LOPES;RUA 20 DE JULHO 480;CAIS DO PORTO;60180560;858;382; ;0;382
1;13897;FORTALEZA;2690;COLEGIO ANTARES - FUNDAMENTAL;AVENIDA SANTOS DUMONT 3777;ALDEOTA;60150162;40;394; ;0;394
1;13897;FORTALEZA;2690;COLEGIO ANTARES - FUNDAMENTAL;AVENIDA SANTOS DUMONT 3777;ALDEOTA;60150162;41;398; ;0;398
1;13897;FORTALEZA;2690;COLEGIO ANTARES - FUNDAMENTAL;AVENIDA SANTOS DUMONT 3777;ALDEOTA;60150162;42;396; ;0;396
1;13897;FORTALEZA;2690;COLEGIO ANTARES - FUNDAMENTAL;AVENIDA SANTOS DUMONT 3777;ALDEOTA;60150162;768;397; ;0;397
1;13897;FORTALEZA;2690;COLEGIO ANTARES - FUNDAMENTAL;AVENIDA SANTOS DUMONT 3777;ALDEOTA;60150162;800;397; ;0;397
1;13897;FORTALEZA;2690;COLEGIO ANTARES - FUNDAMENTAL;AVENIDA SANTOS DUMONT 3777;ALDEOTA;60150162;845;397; ;0;397
1;13897;FORTALEZA;2712;COLEGIO ESPACO ABERTO - DOM LUIS;AVENIDA DOM  LUÍS 730;MEIRELES;60160230;777;409; ;0;409
1;13897;FORTALEZA;2712;COLEGIO ESPACO ABERTO - DOM LUIS;AVENIDA DOM  LUÍS 730;MEIRELES;60160230;798;410; ;0;410
1;13897;FORTALEZA;2712;COLEGIO ESPACO ABERTO - DOM LUIS;AVENIDA DOM  LUÍS 730;MEIRELES;60160230;808;411; ;0;411
1;13897;FORTALEZA;2712;COLEGIO ESPACO ABERTO - DOM LUIS;AVENIDA DOM  LUÍS 730;MEIRELES;60160230;817;411; ;0;411
1;13897;FORTALEZA;2712;COLEGIO ESPACO ABERTO - DOM LUIS;AVENIDA DOM  LUÍS 730;MEIRELES;60160230;835;411; ;0;411
1;13897;FORTALEZA;2712;COLEGIO ESPACO ABERTO - DOM LUIS;AVENIDA DOM  LUÍS 730;MEIRELES;60160230;843;411; ;0;411
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;484;377; ;0;377
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;485;378; ;0;378
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;486;375; ;0;375
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;780;265; ;0;265
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;818;380; ;0;380
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;842;251; ;0;251
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;848;390; ;0;390
1;13897;FORTALEZA;2747;COLEGIO ANTARES - PAPICU;RUA PROFESSOR OCELO PINHEIRO 101;PAPICU;60175585;859;279; ;0;279
1;13897;FORTALEZA;2755;EMEIF ODNILRA CRUZ MOREIRA;AVENIDA DAS ADENANTERAS 800;CIDADE 2000;60190560;819;382; ;0;382
1;13897;FORTALEZA;2755;EMEIF ODNILRA CRUZ MOREIRA;AVENIDA DAS ADENANTERAS 800;CIDADE 2000;60190560;847;393; ;0;393
1;13897;FORTALEZA;2755;EMEIF ODNILRA CRUZ MOREIRA;AVENIDA DAS ADENANTERAS 800;CIDADE 2000;60190560;861;310; ;0;310
1;13897;FORTALEZA;2763;E.M. DOM ALOISIO LORSCHEIDER;RUA JULIO SILVA, 450;ANTÔNIO DIOGO;60182430;390;357; ;0;357
1;13897;FORTALEZA;2763;E.M. DOM ALOISIO LORSCHEIDER;RUA JULIO SILVA, 450;ANTÔNIO DIOGO;60182430;586;340; ;0;340
1;13897;FORTALEZA;2763;E.M. DOM ALOISIO LORSCHEIDER;RUA JULIO SILVA, 450;ANTÔNIO DIOGO;60182430;719;321;826;89;410
1;13897;FORTALEZA;2763;E.M. DOM ALOISIO LORSCHEIDER;RUA JULIO SILVA, 450;ANTÔNIO DIOGO;60182430;814;311;833;90;401
1;13897;FORTALEZA;2763;E.M. DOM ALOISIO LORSCHEIDER;RUA JULIO SILVA, 450;ANTÔNIO DIOGO;60182430;834;134; ;0;134
1;13897;FORTALEZA;2780;E.M.E.I.F. CONSUELO AMORA;AV. DOS JANGADEIROS, 577;MUCURIPE;60175440;821;383; ;0;383
1;13897;FORTALEZA;2780;E.M.E.I.F. CONSUELO AMORA;AV. DOS JANGADEIROS, 577;MUCURIPE;60175440;828;122; ;0;122
1;13897;FORTALEZA;2780;E.M.E.I.F. CONSUELO AMORA;AV. DOS JANGADEIROS, 577;MUCURIPE;60175440;857;309; ;0;309
1;13897;FORTALEZA;2810;COLEGIO ARI DE SA - ALDEOTA;RUA MONSENHOR CATAO, 1655;ALDEOTA;60175010;822;426; ;0;426
1;13897;FORTALEZA;2810;COLEGIO ARI DE SA - ALDEOTA;RUA MONSENHOR CATAO, 1655;ALDEOTA;60175010;837;423; ;0;423
1;13897;FORTALEZA;2810;COLEGIO ARI DE SA - ALDEOTA;RUA MONSENHOR CATAO, 1655;ALDEOTA;60175010;850;425; ;0;425
1;13897;FORTALEZA;2810;COLEGIO ARI DE SA - ALDEOTA;RUA MONSENHOR CATAO, 1655;ALDEOTA;60175010;856;425; ;0;425
1;13897;FORTALEZA;2810;COLEGIO ARI DE SA - ALDEOTA;RUA MONSENHOR CATAO, 1655;ALDEOTA;60175010;862;428; ;0;428
1;13897;FORTALEZA;2828;ESCOLA DE SAUDE PUBLICA - NEPE (ANEXO);AV. ANTONIO JUSTA, 3161;MEIRELES;60165090;741;398; ;0;398
1;13897;FORTALEZA;2828;ESCOLA DE SAUDE PUBLICA - NEPE (ANEXO);AV. ANTONIO JUSTA, 3161;MEIRELES;60165090;793;399; ;0;399
1;13897;FORTALEZA;2828;ESCOLA DE SAUDE PUBLICA - NEPE (ANEXO);AV. ANTONIO JUSTA, 3161;MEIRELES;60165090;804;402; ;0;402
1;13897;FORTALEZA;2828;ESCOLA DE SAUDE PUBLICA - NEPE (ANEXO);AV. ANTONIO JUSTA, 3161;MEIRELES;60165090;823;399; ;0;399
1;13897;FORTALEZA;2828;ESCOLA DE SAUDE PUBLICA - NEPE (ANEXO);AV. ANTONIO JUSTA, 3161;MEIRELES;60165090;849;401; ;0;401
1;13897;FORTALEZA;2852;COLEGIO FARIAS BRITO - PRÉ UNIVERSITARIO;AVENIDA JULIO ABREU, 284;VARJOTA;60160240;479;410; ;0;410
1;13897;FORTALEZA;2852;COLEGIO FARIAS BRITO - PRÉ UNIVERSITARIO;AVENIDA JULIO ABREU, 284;VARJOTA;60160240;480;416; ;0;416
1;13897;FORTALEZA;2852;COLEGIO FARIAS BRITO - PRÉ UNIVERSITARIO;AVENIDA JULIO ABREU, 284;VARJOTA;60160240;481;407; ;0;407
1;13897;FORTALEZA;2852;COLEGIO FARIAS BRITO - PRÉ UNIVERSITARIO;AVENIDA JULIO ABREU, 284;VARJOTA;60160240;482;412; ;0;412
1;13897;FORTALEZA;2852;COLEGIO FARIAS BRITO - PRÉ UNIVERSITARIO;AVENIDA JULIO ABREU, 284;VARJOTA;60160240;483;408; ;0;408
1;13897;FORTALEZA;2860;LABOMAR - UFC;AV. ABOLIÇÃO, 3207;MEIRELES;60135178;364;267; ;0;267
1;13897;FORTALEZA;2860;LABOMAR - UFC;AV. ABOLIÇÃO, 3207;MEIRELES;60135178;365;266; ;0;266
1;13897;FORTALEZA;2860;LABOMAR - UFC;AV. ABOLIÇÃO, 3207;MEIRELES;60135178;366;269; ;0;269
1;13897;FORTALEZA;2860;LABOMAR - UFC;AV. ABOLIÇÃO, 3207;MEIRELES;60135178;570;266; ;0;266
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;55;426; ;0;426
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;56;441; ;0;441
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;57;437; ;0;437
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;58;445; ;0;445
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;405;432; ;0;432
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;434;421; ;0;421
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;460;419; ;0;419
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;525;435; ;0;435
2;13897;FORTALEZA;1015;EM PROFª FERNANDA MARIA DE ALENCAR COLARES;AV PROF. ARTHUR DE CARVALHO, 1540;LAGOA REDONDA;60170021;666;420; ;0;420
